User Id,Username,Name,Avtar Template,Moderator,Trust Level
11427,twells,,/user_avatar/forum.arbitrum.foundation/twells/{size}/2243_2.png,False,1
15017,muchofinance,,https://avatars.discourse-cdn.com/v4/letter/m/ee7513/{size}.png,False,0
15070,Michelle_Chromatic,Michelle,https://avatars.discourse-cdn.com/v4/letter/m/6de8d8/{size}.png,False,0
15063,SubstanceExchange,,/user_avatar/forum.arbitrum.foundation/substanceexchange/{size}/7321_2.png,False,0
14882,PaulaM,Paula,https://avatars.discourse-cdn.com/v4/letter/p/48db29/{size}.png,False,0
15069,MarceloReFi,Marcelo,/user_avatar/forum.arbitrum.foundation/marcelorefi/{size}/7352_2.png,False,1
14601,raam,,https://avatars.discourse-cdn.com/v4/letter/r/c6cbf5/{size}.png,True,2
12612,jackgale.eth,jackgale.eth,/user_avatar/forum.arbitrum.foundation/jackgale.eth/{size}/3398_2.png,False,2
12669,frondoto,fron,/user_avatar/forum.arbitrum.foundation/frondoto/{size}/3432_2.png,False,2
15012,Kevin,Kevin Sohn,https://avatars.discourse-cdn.com/v4/letter/k/2acd7d/{size}.png,False,0
15071,Jenn,Jenn,https://avatars.discourse-cdn.com/v4/letter/j/ba9def/{size}.png,False,1
15028,Sage,Jose Ocampo,/user_avatar/forum.arbitrum.foundation/sage/{size}/7377_2.png,False,1
15041,perpie.io,Perpie [God & Papa],/user_avatar/forum.arbitrum.foundation/perpie.io/{size}/7511_2.png,False,1
15065,AndrewYoungSX,Andrew Young,/user_avatar/forum.arbitrum.foundation/andrewyoungsx/{size}/7330_2.png,False,0
12693,TheTrueLeonidas,,/user_avatar/forum.arbitrum.foundation/thetrueleonidas/{size}/3511_2.png,False,2
15079,catmandu13,,https://avatars.discourse-cdn.com/v4/letter/c/e19b73/{size}.png,False,0
15040,0xSlatty,,/user_avatar/forum.arbitrum.foundation/0xslatty/{size}/7360_2.png,False,0
15050,matthieug,Matthieu,https://avatars.discourse-cdn.com/v4/letter/m/6de8d8/{size}.png,False,0
15054,GiMa-Maya,GIMa,https://avatars.discourse-cdn.com/v4/letter/g/cdc98d/{size}.png,False,0
15067,river0x,,https://avatars.discourse-cdn.com/v4/letter/r/e99b99/{size}.png,False,1
14999,mattimost,thomas,https://avatars.discourse-cdn.com/v4/letter/m/43a26b/{size}.png,False,0
11601,epowell101,Evan Powell,/user_avatar/forum.arbitrum.foundation/epowell101/{size}/2335_2.png,False,1
14650,kbc,katerina,/user_avatar/forum.arbitrum.foundation/kbc/{size}/6253_2.png,False,1
14673,Fresto1,Fresto ,/user_avatar/forum.arbitrum.foundation/fresto1/{size}/6308_2.png,False,0
9286,ZER8,ZER8,/user_avatar/forum.arbitrum.foundation/zer8/{size}/2285_2.png,False,2
12493,chefmaroon,,/user_avatar/forum.arbitrum.foundation/chefmaroon/{size}/3308_2.png,False,2
12212,0xsaitama,0xSaitama,https://avatars.discourse-cdn.com/v4/letter/0/a6a055/{size}.png,False,2
15114,HawkPepe,Hawk Pepe,/user_avatar/forum.arbitrum.foundation/hawkpepe/{size}/7499_2.png,False,0
15038,d_K,d_K,https://avatars.discourse-cdn.com/v4/letter/d/a88e4f/{size}.png,False,0
12986,KrunalUniDex,Krunal  Amin,https://avatars.discourse-cdn.com/v4/letter/k/2acd7d/{size}.png,False,1
25,Oxytocin,Oxytocin,/user_avatar/forum.arbitrum.foundation/oxytocin/{size}/108_2.png,False,2
14826,0xibuki,,https://avatars.discourse-cdn.com/v4/letter/0/7993a0/{size}.png,False,1
15008,Jayski,,https://avatars.discourse-cdn.com/v4/letter/j/a88e57/{size}.png,False,0
15076,PPURITYRINGG,S,https://avatars.discourse-cdn.com/v4/letter/p/c6cbf5/{size}.png,False,0
15073,jeong-limitless,Jeong,https://avatars.discourse-cdn.com/v4/letter/j/e5b9ba/{size}.png,False,1
15057,pash161,Prashant Sharma,https://avatars.discourse-cdn.com/v4/letter/p/bb73d2/{size}.png,False,1
15005,TheDefiDog,Nick,/user_avatar/forum.arbitrum.foundation/thedefidog/{size}/7059_2.png,False,1
14879,piffie,Chris,/user_avatar/forum.arbitrum.foundation/piffie/{size}/6697_2.png,False,1
12849,0xCXXVIII,128,/user_avatar/forum.arbitrum.foundation/0xcxxviii/{size}/7297_2.png,False,1
15062,Owlgorithm,Jesse Chadwick,https://avatars.discourse-cdn.com/v4/letter/o/c68b51/{size}.png,False,1
15066,mfisher,,https://avatars.discourse-cdn.com/v4/letter/m/ed655f/{size}.png,False,1
14856,DeFiYaco,,https://avatars.discourse-cdn.com/v4/letter/d/9de0a6/{size}.png,False,0
15060,Hedged_Adi,,https://avatars.discourse-cdn.com/v4/letter/h/b487fb/{size}.png,False,0
14973,jason_usdm,Jason Mindlin,https://avatars.discourse-cdn.com/v4/letter/j/49beb7/{size}.png,False,1
13861,Hurcan,Tracy,/user_avatar/forum.arbitrum.foundation/hurcan/{size}/7755_2.png,False,1
12997,Seraph,Seraph - Solidly Labs,/user_avatar/forum.arbitrum.foundation/seraph/{size}/3894_2.png,False,1
15096,nemi,,https://avatars.discourse-cdn.com/v4/letter/n/c6cbf5/{size}.png,False,1
12835,alexander-velodrome,alexander,https://avatars.discourse-cdn.com/v4/letter/a/3ec8ea/{size}.png,False,1
13176,abanchev,,/user_avatar/forum.arbitrum.foundation/abanchev/{size}/7438_2.png,False,1
10318,stonecoldpat,Patrick McCorry,/user_avatar/forum.arbitrum.foundation/stonecoldpat/{size}/1735_2.png,True,4
14408,RabbitHole,RabbitHole,https://avatars.discourse-cdn.com/v4/letter/r/ed655f/{size}.png,False,1
13243,Clipper,Clipper,/user_avatar/forum.arbitrum.foundation/clipper/{size}/4256_2.png,False,1
14983,zing,Andy Singleton,https://avatars.discourse-cdn.com/v4/letter/z/919ad9/{size}.png,False,0
15004,aaitor,Aitor,https://avatars.discourse-cdn.com/v4/letter/a/8e8cbc/{size}.png,False,0
15027,samratl,Sam,https://avatars.discourse-cdn.com/v4/letter/s/4da419/{size}.png,False,1
12778,teddy-notional,,/user_avatar/forum.arbitrum.foundation/teddy-notional/{size}/4765_2.png,False,2
14977,alex_valaitis,Alex Valaitis,https://avatars.discourse-cdn.com/v4/letter/a/d07c76/{size}.png,False,1
13209,Feyman101,Feynman,https://avatars.discourse-cdn.com/v4/letter/f/b9bd4f/{size}.png,False,1
15052,MellyCay,Lewis Melland,https://avatars.discourse-cdn.com/v4/letter/m/f05b48/{size}.png,False,1
15016,darren_ipor,Darren Camas,/user_avatar/forum.arbitrum.foundation/darren_ipor/{size}/7238_2.png,False,0
12649,cvi.finance,cvi.finance,/user_avatar/forum.arbitrum.foundation/cvi.finance/{size}/3689_2.png,False,1
12945,Josseh80,,https://avatars.discourse-cdn.com/v4/letter/j/8e7dd6/{size}.png,False,0
15080,XYZ,XYZ,https://avatars.discourse-cdn.com/v4/letter/x/b5a626/{size}.png,False,0
12932,Shahsgold,Shahmir ,https://avatars.discourse-cdn.com/v4/letter/s/ea5d25/{size}.png,False,0
14946,huf,huf,https://avatars.discourse-cdn.com/v4/letter/h/85e7bf/{size}.png,False,0
14832,Anol,Anol,/user_avatar/forum.arbitrum.foundation/anol/{size}/6630_2.png,False,1
14962,randomiser,,https://avatars.discourse-cdn.com/v4/letter/r/f08c70/{size}.png,False,1
15009,oliver1,,https://avatars.discourse-cdn.com/v4/letter/o/eb9ed0/{size}.png,False,1
15032,MYX.finance,,https://avatars.discourse-cdn.com/v4/letter/m/f08c70/{size}.png,False,0
14958,Samarth,Samarth,https://avatars.discourse-cdn.com/v4/letter/s/ed655f/{size}.png,False,0
14993,Sebastiengllmt,Sebastien,/user_avatar/forum.arbitrum.foundation/sebastiengllmt/{size}/7026_2.png,False,0
15046,Kurapika,Kurapika,/user_avatar/forum.arbitrum.foundation/kurapika/{size}/7534_2.png,False,0
11811,nutoro,,https://avatars.discourse-cdn.com/v4/letter/n/e36b37/{size}.png,False,2
14434,JoshS,Joshua Scigala,/user_avatar/forum.arbitrum.foundation/joshs/{size}/7018_2.png,False,1
14827,divdaurres,Diego Vidaurre,https://avatars.discourse-cdn.com/v4/letter/d/3d9bf3/{size}.png,False,1
12814,Anshu_LogX,Anshu,/user_avatar/forum.arbitrum.foundation/anshu_logx/{size}/7288_2.png,False,1
15026,Manuel_Lumin,,https://avatars.discourse-cdn.com/v4/letter/m/41988e/{size}.png,False,1
15043,0xSimon,,https://avatars.discourse-cdn.com/v4/letter/0/b4bc9f/{size}.png,False,0
12420,ravageur77,,/user_avatar/forum.arbitrum.foundation/ravageur77/{size}/7015_2.png,False,2
15044,Jitendra_HELIX,,https://avatars.discourse-cdn.com/v4/letter/j/e9a140/{size}.png,False,0
12214,Flook,Adam,/user_avatar/forum.arbitrum.foundation/flook/{size}/2948_2.png,False,2
15007,Pete,,/user_avatar/forum.arbitrum.foundation/pete/{size}/7065_2.png,False,1
15051,Damian,,https://avatars.discourse-cdn.com/v4/letter/d/34f0e0/{size}.png,False,0
15045,koushikm,Koushik Maturi,https://avatars.discourse-cdn.com/v4/letter/k/87869e/{size}.png,False,0
